,Id_article,Id_obs,Authors,Title,DOI,Year_of_publication,Experiment_period,Experiment_year,Country,Study_site,Latitude,Longitude,Continent,Climate_zone,Geocoordinates,Soil_type_WRB_USDA,Soil_texture,Soil_pH,Greenhouse,Organic_ferti,Mineral_ferti,Pesticide,Irrigation,Nitrogen_rate_kg_ha,Additional_factor,Intercropping_design,Intercropping_pattern,Crop_1_Common_Name,Crop_1_Scientific_Name,Crop_2_Common_Name,Crop_2_Scientific_Name,Crop_1_yield_sole,Crop_2_yield_sole,Crop_1_yield_intercropped,Crop_2_yield_intercropped,Yield_total_intercropping,Yield_unit,Yield_measure,Data_location,LER_crop1,LER_crop2,LER_tot,LER_crop_1_calc,LER_crop_2_calc,LER_tot_calc
990,129,991,"Ribeiro Coutinho, Pablo Wenderson and Rabello de Oliveira, Paulo Sergio and Echer, Marcia de Moraes and Cadorin, Danielle Acco and Vanelli, Jaqueline",Establishment of intercropping of beet and chicory depending on soil management,10.5935/1806-6690.20170078,2017,2014-2015,2014-2015,Brazil,Experimental Station “Professor  Antônio Carlos dos Santos Pessoa”,-24.5561111,-54.5233333333333,Latin America & Caribbean,Cfa,Exact,Ferralsols (WRB),Clay (C),4.19,No,Yes,No,No,Yes,Unclear,planting on straw + implantation period 0,Additive,Strip,Beetroot,Beta vulgaris L.,Chicory,Cichorium intybus L.,48.96,49.56,41.26,31.36,72.62,t/ha,,Tab 6,,,,0.8427287581699345,0.6327683615819208,1.4754971197518554
991,129,992,"Ribeiro Coutinho, Pablo Wenderson and Rabello de Oliveira, Paulo Sergio and Echer, Marcia de Moraes and Cadorin, Danielle Acco and Vanelli, Jaqueline",Establishment of intercropping of beet and chicory depending on soil management,10.5935/1806-6690.20170078,2017,2014-2015,2014-2015,Brazil,Experimental Station “Professor  Antônio Carlos dos Santos Pessoa”,-24.5561111,-54.5233333333333,Latin America & Caribbean,Cfa,Exact,Ferralsols (WRB),Clay (C),4.19,No,Yes,No,No,Yes,Unclear,planting on straw + implantation period 7,Additive,Strip,Beetroot,Beta vulgaris L.,Chicory,Cichorium intybus L.,48.96,33.44,49.92,31.06,80.98,t/ha,,Tab 6,,,,1.0196078431372548,0.9288277511961722,1.948435594333427
992,129,993,"Ribeiro Coutinho, Pablo Wenderson and Rabello de Oliveira, Paulo Sergio and Echer, Marcia de Moraes and Cadorin, Danielle Acco and Vanelli, Jaqueline",Establishment of intercropping of beet and chicory depending on soil management,10.5935/1806-6690.20170078,2017,2014-2015,2014-2015,Brazil,Experimental Station “Professor  Antônio Carlos dos Santos Pessoa”,-24.5561111,-54.5233333333333,Latin America & Caribbean,Cfa,Exact,Ferralsols (WRB),Clay (C),4.19,No,Yes,No,No,Yes,Unclear,planting on straw + implantation period 14,Additive,Strip,Beetroot,Beta vulgaris L.,Chicory,Cichorium intybus L.,48.96,40.0,50.9,33.08,83.97999999999999,t/ha,,Tab 6,,,,1.0396241830065358,0.827,1.8666241830065358
993,129,994,"Ribeiro Coutinho, Pablo Wenderson and Rabello de Oliveira, Paulo Sergio and Echer, Marcia de Moraes and Cadorin, Danielle Acco and Vanelli, Jaqueline",Establishment of intercropping of beet and chicory depending on soil management,10.5935/1806-6690.20170078,2017,2014-2015,2014-2015,Brazil,Experimental Station “Professor  Antônio Carlos dos Santos Pessoa”,-24.5561111,-54.5233333333333,Latin America & Caribbean,Cfa,Exact,Ferralsols (WRB),Clay (C),4.19,No,Yes,No,No,Yes,Unclear,planting on straw + implantation period 21,Additive,Strip,Beetroot,Beta vulgaris L.,Chicory,Cichorium intybus L.,48.96,25.19,46.56,28.13,74.69,t/ha,,Tab 6,,,,0.9509803921568628,1.1167129813418022,2.067693373498665
994,130,995,"Ribeiro, G.M., Neto, F.B., De Lima, J.S.S., Da Silva, M.L., Barros Júnior, A.P., Dos Santos, E.C.",Agro-economic efficiency of the intercropping of carrot X cowpea-vegetable under different spatial arrangements and population densities,10.1590/1983-21252017v30n404rc,2017,2013-2014,2013-2014,Brazil,Universidade Federal Rural do Semi-Árido (UFERSA),-5.1833333,-37.3333333333333,Latin America & Caribbean,As,Exact,Oxisols (USDA),,7.09,No,Yes,No,,Yes,Unclear,Row arrangement 2C:2F,Replacement,Strip,Carrot,Daucus carota L. var. sativus Hoffm.,Cowpea,Vigna unguiculata L. Walp.,,,,,,,,Table 1,2.4,0.19,2.59,,,
995,130,996,"Ribeiro, G.M., Neto, F.B., De Lima, J.S.S., Da Silva, M.L., Barros Júnior, A.P., Dos Santos, E.C.",Agro-economic efficiency of the intercropping of carrot X cowpea-vegetable under different spatial arrangements and population densities,10.1590/1983-21252017v30n404rc,2017,2013-2014,2013-2014,Brazil,Universidade Federal Rural do Semi-Árido (UFERSA),-5.1833333,-37.3333333333333,Latin America & Caribbean,As,Exact,Oxisols (USDA),,7.09,No,Yes,No,,Yes,Unclear,Row arrangement 3C:3F,Replacement,Strip,Carrot,Daucus carota L. var. sativus Hoffm.,Cowpea,Vigna unguiculata L. Walp.,,,,,,,,Table 1,2.04,0.12,2.16,,,
996,130,997,"Ribeiro, G.M., Neto, F.B., De Lima, J.S.S., Da Silva, M.L., Barros Júnior, A.P., Dos Santos, E.C.",Agro-economic efficiency of the intercropping of carrot X cowpea-vegetable under different spatial arrangements and population densities,10.1590/1983-21252017v30n404rc,2017,2013-2014,2013-2014,Brazil,Universidade Federal Rural do Semi-Árido (UFERSA),-5.1833333,-37.3333333333333,Latin America & Caribbean,As,Exact,Oxisols (USDA),,7.09,No,Yes,No,,Yes,Unclear,Row arrangement 4C:4F,Replacement,Strip,Carrot,Daucus carota L. var. sativus Hoffm.,Cowpea,Vigna unguiculata L. Walp.,,,,,,,,Table 1,2.12,0.18,2.3,,,
997,131,998,"Rodrigo, V.H.L., Stirling, C.M., Teklehaimanot, Z., Nugawela, A.",The effect of planting density on growth and development of component crops in rubber/banana intercropping systems,10.1016/S0378-4290(96)01069-6,1997,,,Sri Lanka,"Rubber Research Institute of Sri Lanka (RRISL), situated",6.5,80.5,South Asia,Af,Exact,Ultisols (USDA),,4.84,No,Yes,Yes,,,Unclear,Density 50/50,Additive,AF,Rubber,Hevea brasiliensis,Banana,Musa L.,179.0,784.0,168.534,430.0,598.534,g/m²,Total dry matter,Table 1,0.942,0.548,1.49,0.9415307262569832,0.548469387755102,1.4900001140120853
998,131,999,"Rodrigo, V.H.L., Stirling, C.M., Teklehaimanot, Z., Nugawela, A.",The effect of planting density on growth and development of component crops in rubber/banana intercropping systems,10.1016/S0378-4290(96)01069-6,1997,,,Sri Lanka,"Rubber Research Institute of Sri Lanka (RRISL), situated",6.5,80.5,South Asia,Af,Exact,Ultisols (USDA),,4.84,No,Yes,Yes,,,Unclear,Density 33/67,Additive,AF,Rubber,Hevea brasiliensis,Banana,Musa L.,179.0,784.0,209.887,782.0,991.887,g/m²,Total dry matter,Table 1,1.173,0.997,2.17,1.1725530726256983,0.9974489795918368,2.170002052217535
999,131,1000,"Rodrigo, V.H.L., Stirling, C.M., Teklehaimanot, Z., Nugawela, A.",The effect of planting density on growth and development of component crops in rubber/banana intercropping systems,10.1016/S0378-4290(96)01069-6,1997,,,Sri Lanka,"Rubber Research Institute of Sri Lanka (RRISL), situated",6.5,80.5,South Asia,Af,Exact,Ultisols (USDA),,4.84,No,Yes,Yes,,,Unclear,Density 25/75,Additive,AF,Rubber,Hevea brasiliensis,Banana,Musa L.,179.0,784.0,218.517,1097.0,1315.517,g/m²,Total dry matter,Table 1,1.221,1.399,2.62,1.2207653631284916,1.399234693877551,2.6200000570060427
1000,132,1001,"Roltsch, W.J., Gage, S.H.",Influence of Bean–Tomato Intercropping on Population Dynamics of the Potato Leafhopper (Homoptera: Cicadellidae),10.1093/ee/19.3.534,1990,1985-1986,1985,USA,"Michigan Agricultural Experiment Sta- tion, Michigan State University, East Lansing.",42.730897,-84.479849,North America,Dfb,Estimated,,,,No,No,Yes,No,Yes,Unclear,Density 94/6,Replacement,Row,Bean,Phaseolus L.,Tomato,Solanum lycopersicum L.,5.6,,4.4,33.5,37.9,Mixed units,,Table 4,0.786,,,0.7857142857142858,,
1001,132,1002,"Roltsch, W.J., Gage, S.H.",Influence of Bean–Tomato Intercropping on Population Dynamics of the Potato Leafhopper (Homoptera: Cicadellidae),10.1093/ee/19.3.534,1990,1985-1986,1985,USA,"Michigan Agricultural Experiment Sta- tion, Michigan State University, East Lansing.",42.730897,-84.479849,North America,Dfb,Estimated,,,,No,No,Yes,No,Yes,Unclear,Density 92/8,Replacement,Row,Bean,Phaseolus L.,Tomato,Solanum lycopersicum L.,5.6,,3.6,32.2,35.800000000000004,Mixed units,,Table 4,0.643,,,0.6428571428571429,,
1002,132,1003,"Roltsch, W.J., Gage, S.H.",Influence of Bean–Tomato Intercropping on Population Dynamics of the Potato Leafhopper (Homoptera: Cicadellidae),10.1093/ee/19.3.534,1990,1985-1986,1985,USA,"Michigan Agricultural Experiment Sta- tion, Michigan State University, East Lansing.",42.730897,-84.479849,North America,Dfb,Estimated,,,,No,No,Yes,No,Yes,Unclear,Density 85/15,Replacement,Row,Bean,Phaseolus L.,Tomato,Solanum lycopersicum L.,5.6,,2.0,26.0,28.0,Mixed units,,Table 4,0.357,,,0.35714285714285715,,
1003,132,1004,"Roltsch, W.J., Gage, S.H.",Influence of Bean–Tomato Intercropping on Population Dynamics of the Potato Leafhopper (Homoptera: Cicadellidae),10.1093/ee/19.3.534,1990,1985-1986,1985,USA,"Michigan Agricultural Experiment Sta- tion, Michigan State University, East Lansing.",42.730897,-84.479849,North America,Dfb,Estimated,,,,No,No,Yes,No,Yes,Unclear,Density 73/27,Replacement,Row,Bean,Phaseolus L.,Tomato,Solanum lycopersicum L.,5.6,,1.2,12.6,13.799999999999999,Mixed units,,Table 4,0.214,,,0.2142857142857143,,
1004,132,1005,"Roltsch, W.J., Gage, S.H.",Influence of Bean–Tomato Intercropping on Population Dynamics of the Potato Leafhopper (Homoptera: Cicadellidae),10.1093/ee/19.3.534,1990,1985-1986,1986,USA,"Michigan Agricultural Experiment Sta- tion, Michigan State University, East Lansing.",42.730897,-84.479849,North America,Dfb,Estimated,,,,No,No,Yes,No,Yes,Unclear,Density 94/6,Replacement,Row,Bean,Phaseolus L.,Tomato,Solanum lycopersicum L.,5.5,,3.3,,,Mixed units,,Table 4,0.6,,,0.6,,
1005,132,1006,"Roltsch, W.J., Gage, S.H.",Influence of Bean–Tomato Intercropping on Population Dynamics of the Potato Leafhopper (Homoptera: Cicadellidae),10.1093/ee/19.3.534,1990,1985-1986,1986,USA,"Michigan Agricultural Experiment Sta- tion, Michigan State University, East Lansing.",42.730897,-84.479849,North America,Dfb,Estimated,,,,No,No,Yes,No,Yes,Unclear,Density 92/8,Replacement,Row,Bean,Phaseolus L.,Tomato,Solanum lycopersicum L.,5.5,,3.4,,,Mixed units,,Table 4,0.618,,,0.6181818181818182,,
1006,132,1007,"Roltsch, W.J., Gage, S.H.",Influence of Bean–Tomato Intercropping on Population Dynamics of the Potato Leafhopper (Homoptera: Cicadellidae),10.1093/ee/19.3.534,1990,1985-1986,1986,USA,"Michigan Agricultural Experiment Sta- tion, Michigan State University, East Lansing.",42.730897,-84.479849,North America,Dfb,Estimated,,,,No,No,Yes,No,Yes,Unclear,Density 85/15,Replacement,Row,Bean,Phaseolus L.,Tomato,Solanum lycopersicum L.,5.5,,3.3,,,Mixed units,,Table 4,0.6,,,0.6,,
1007,132,1008,"Roltsch, W.J., Gage, S.H.",Influence of Bean–Tomato Intercropping on Population Dynamics of the Potato Leafhopper (Homoptera: Cicadellidae),10.1093/ee/19.3.534,1990,1985-1986,1986,USA,"Michigan Agricultural Experiment Sta- tion, Michigan State University, East Lansing.",42.730897,-84.479849,North America,Dfb,Estimated,,,,No,No,Yes,No,Yes,Unclear,Density 73/27,Replacement,Row,Bean,Phaseolus L.,Tomato,Solanum lycopersicum L.,5.5,,2.6,,,Mixed units,,Table 4,0.473,,,0.4727272727272727,,
1008,133,1009,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kanungu district in the southwestern highlands of Uganda,0.88333333,30.15,Sub-Saharan Africa,Af,Exact,Acrisols and Andosols (WRB),,,No,,,,,,Variety Kanungu 2016A & variety NABE 12C & No pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,1157.0,,551.0,,Kg/ha,,Table 2,,,,,0.4762316335350043,
1009,133,1010,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kanungu district in the southwestern highlands of Uganda,0.88333333,30.15,Sub-Saharan Africa,Af,Exact,Acrisols and Andosols (WRB),,,No,,,,,,Variety Kanungu 2016A & variety NABE 12C & Pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,1157.0,,371.0,,Kg/ha,,Table 2,,,,,0.320656871218669,
1010,133,1011,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kanungu district in the southwestern highlands of Uganda,0.88333333,30.15,Sub-Saharan Africa,Af,Exact,Acrisols and Andosols (WRB),,,No,,,,,,Variety Kanungu 2016A & NABE8C & No pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,1838.0,,1051.0,,Kg/ha,,Table 2,,,,,0.5718171926006529,
1011,133,1012,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kanungu district in the southwestern highlands of Uganda,0.88333333,30.15,Sub-Saharan Africa,Af,Exact,Acrisols and Andosols (WRB),,,No,,,,,,Variety Kanungu 2016A & NABE8C & Pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,1838.0,,783.0,,Kg/ha,,Table 2,,,,,0.42600652883569096,
1012,133,1013,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kanungu district in the southwestern highlands of Uganda,0.88333333,30.15,Sub-Saharan Africa,Af,Exact,Acrisols and Andosols (WRB),,,No,,,,,,Variety Kanungu 2016B & variety NABE 12C & No pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,1676.0,,1018.0,,Kg/ha,,Table 2,,,,,0.6073985680190931,
1013,133,1014,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kanungu district in the southwestern highlands of Uganda,0.88333333,30.15,Sub-Saharan Africa,Af,Exact,Acrisols and Andosols (WRB),,,No,,,,,,Variety Kanungu 2016B & variety NABE 12C & Pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,1676.0,,1274.0,,Kg/ha,,Table 2,,,,,0.7601431980906921,
1014,133,1015,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kanungu district in the southwestern highlands of Uganda,0.88333333,30.15,Sub-Saharan Africa,Af,Exact,Acrisols and Andosols (WRB),,,No,,,,,,Variety Kanungu 2016B & NABE8C & No pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,1393.0,,1050.0,,Kg/ha,,Table 2,,,,,0.7537688442211056,
1015,133,1016,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kanungu district in the southwestern highlands of Uganda,0.88333333,30.15,Sub-Saharan Africa,Af,Exact,Acrisols and Andosols (WRB),,,No,,,,,,Variety Kanungu 2016B & NABE8C & Pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,1393.0,,1101.0,,Kg/ha,,Table 2,,,,,0.7903804737975593,
1016,133,1017,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kapchorwa district in the eastern highlands,1.3,34.5,Sub-Saharan Africa,Am,Exact,Nitisols (WRB),,,No,,,,,,Variety Kapchorwa 2016A & variety NABE 12C & No pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,165.0,,125.0,,Kg/ha,,Table 2,,,,,0.7575757575757576,
1017,133,1018,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kapchorwa district in the eastern highlands,1.3,34.5,Sub-Saharan Africa,Am,Exact,Nitisols (WRB),,,No,,,,,,Variety Kapchorwa 2016A & variety NABE 12C & Pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,165.0,,397.0,,Kg/ha,,Table 2,,,,,2.4060606060606062,
1018,133,1019,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kapchorwa district in the eastern highlands,1.3,34.5,Sub-Saharan Africa,Am,Exact,Nitisols (WRB),,,No,,,,,,Variety Kapchorwa 2016A & NABE8C & No pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,179.0,,134.0,,Kg/ha,,Table 2,,,,,0.7486033519553073,
1019,133,1020,"Ronner, Esther and Thuijsman, Eva and Ebanyat, Peter and Descheemaeker, Katrien and Giller, Ken E.","Intercropping of climbing bean (Phaseolus vulgaris, L.) and East African highland banana (Musa spp.) in the Ugandan highlands",10.1017/S0014479720000411,2021,2016,2016,Uganda,Kapchorwa district in the eastern highlands,1.3,34.5,Sub-Saharan Africa,Am,Exact,Nitisols (WRB),,,No,,,,,,Variety Kapchorwa 2016A & NABE8C & Pruning,Additive,AF,Banana,Musa L.,Bean,Phaseolus L.,,179.0,,255.0,,Kg/ha,,Table 2,,,,,1.4245810055865922,
1020,134,1021,"Rusinamhodzi, Leonard and Makoko, Bashir and Sariah, John",Ratooning pigeonpea in maize-pigeonpea intercropping: Productivity and seed cost reduction in eastern Tanzania,10.1016/j.fcr.2016.12.001,2017,2012-2015,2012,Tanzania,"Agricultural Research Institute (ARI) Ilonga, Kilosa",-6.7,37.0333333333333,Sub-Saharan Africa,Aw,Exact,Fluvisols (WRB),,,No,No,Yes,No,,98,CT seasonal,Additive,Row,Maize,Zea mays L.,Pigeon pea,Cajanus cajan L. Millsp.,1.8,0.5,1.4,0.5,1.9,t/ha,Grain Yield,Table 2,,,,0.7777777777777777,1.0,1.7777777777777777
1021,134,1022,"Rusinamhodzi, Leonard and Makoko, Bashir and Sariah, John",Ratooning pigeonpea in maize-pigeonpea intercropping: Productivity and seed cost reduction in eastern Tanzania,10.1016/j.fcr.2016.12.001,2017,2012-2015,2013,Tanzania,"Agricultural Research Institute (ARI) Ilonga, Kilosa",-6.7,37.0333333333333,Sub-Saharan Africa,Aw,Exact,Fluvisols (WRB),,,No,No,Yes,No,,98,CT seasonal,Additive,Row,Maize,Zea mays L.,Pigeon pea,Cajanus cajan L. Millsp.,2.9,1.4,2.6,0.6,3.2,t/ha,Grain Yield,Table 2,,,,0.896551724137931,0.4285714285714286,1.3251231527093597
1022,134,1023,"Rusinamhodzi, Leonard and Makoko, Bashir and Sariah, John",Ratooning pigeonpea in maize-pigeonpea intercropping: Productivity and seed cost reduction in eastern Tanzania,10.1016/j.fcr.2016.12.001,2017,2012-2015,2013,Tanzania,"Agricultural Research Institute (ARI) Ilonga, Kilosa",-6.7,37.0333333333333,Sub-Saharan Africa,Aw,Exact,Fluvisols (WRB),,,No,No,Yes,No,,98,CT 30,Additive,Row,Maize,Zea mays L.,Pigeon pea,Cajanus cajan L. Millsp.,2.9,1.4,1.7,0.9,2.6,t/ha,Grain Yield,Table 2,,,,0.5862068965517241,0.6428571428571429,1.229064039408867
1023,134,1024,"Rusinamhodzi, Leonard and Makoko, Bashir and Sariah, John",Ratooning pigeonpea in maize-pigeonpea intercropping: Productivity and seed cost reduction in eastern Tanzania,10.1016/j.fcr.2016.12.001,2017,2012-2015,2013,Tanzania,"Agricultural Research Institute (ARI) Ilonga, Kilosa",-6.7,37.0333333333333,Sub-Saharan Africa,Aw,Exact,Fluvisols (WRB),,,No,No,Yes,No,,98,CT 60,Additive,Row,Maize,Zea mays L.,Pigeon pea,Cajanus cajan L. Millsp.,2.9,1.4,1.1,1.3,2.4000000000000004,t/ha,Grain Yield,Table 2,,,,0.37931034482758624,0.9285714285714287,1.307881773399015
1024,134,1025,"Rusinamhodzi, Leonard and Makoko, Bashir and Sariah, John",Ratooning pigeonpea in maize-pigeonpea intercropping: Productivity and seed cost reduction in eastern Tanzania,10.1016/j.fcr.2016.12.001,2017,2012-2015,2014,Tanzania,"Agricultural Research Institute (ARI) Ilonga, Kilosa",-6.7,37.0333333333333,Sub-Saharan Africa,Aw,Exact,Fluvisols (WRB),,,No,No,Yes,No,,98,CT seasonal,Additive,Row,Maize,Zea mays L.,Pigeon pea,Cajanus cajan L. Millsp.,3.9,1.9,3.7,1.7,5.4,t/ha,Grain Yield,Table 2,,,,0.9487179487179488,0.8947368421052632,1.843454790823212
1025,134,1026,"Rusinamhodzi, Leonard and Makoko, Bashir and Sariah, John",Ratooning pigeonpea in maize-pigeonpea intercropping: Productivity and seed cost reduction in eastern Tanzania,10.1016/j.fcr.2016.12.001,2017,2012-2015,2014,Tanzania,"Agricultural Research Institute (ARI) Ilonga, Kilosa",-6.7,37.0333333333333,Sub-Saharan Africa,Aw,Exact,Fluvisols (WRB),,,No,No,Yes,No,,98,CT 30,Additive,Row,Maize,Zea mays L.,Pigeon pea,Cajanus cajan L. Millsp.,3.9,1.9,4.5,1.2,5.7,t/ha,Grain Yield,Table 2,,,,1.153846153846154,0.631578947368421,1.785425101214575
1026,134,1027,"Rusinamhodzi, Leonard and Makoko, Bashir and Sariah, John",Ratooning pigeonpea in maize-pigeonpea intercropping: Productivity and seed cost reduction in eastern Tanzania,10.1016/j.fcr.2016.12.001,2017,2012-2015,2014,Tanzania,"Agricultural Research Institute (ARI) Ilonga, Kilosa",-6.7,37.0333333333333,Sub-Saharan Africa,Aw,Exact,Fluvisols (WRB),,,No,No,Yes,No,,98,CT 60,Additive,Row,Maize,Zea mays L.,Pigeon pea,Cajanus cajan L. Millsp.,3.9,1.9,3.6,1.4,5.0,t/ha,Grain Yield,Table 2,,,,0.9230769230769231,0.7368421052631579,1.6599190283400809
